sexo,idade,renda_ind,escolaridade,regAdm,Cluster
1,44,8065.69,7,2,1
1,19,1202.04,6,2,4
2,44,3808.46,7,2,2
1,62,11374.87,7,1,1
1,44,9769.19,7,20,4
2,45,10822.73,7,20,4
1,20,0.0,6,20,0
2,53,0.0,1,30,3
1,26,0.0,1,30,0
2,20,0.0,6,30,0
2,45,4017.62,7,4,2
1,46,2008.81,7,4,4
1,40,0.0,7,11,4
1,49,1939.47,3,33,3
2,63,2378.59,7,3,2
1,39,12218.67,7,20,4
2,45,3064.84,5,27,0
1,47,0.0,5,27,0
1,35,1532.42,4,31,0
2,28,1628.2,5,31,0
1,34,1500.0,5,32,0
2,30,150.0,5,32,0
2,31,363.95,3,30,0
1,33,3831.06,5,30,0
2,39,1316.77,5,15,0
1,45,1217.34,5,15,2
2,68,11636.83,4,20,2
1,70,0.0,4,20,3
1,29,2008.81,6,17,4
2,56,602.64,2,17,3
2,31,4265.57,7,24,4
1,35,7583.24,7,24,4
2,48,1145.02,1,4,3
1,55,1155.07,2,4,3
1,58,284.37,2,1,3
1,47,977.4,7,25,4
2,29,5363.48,7,1,4
1,49,3518.63,7,10,4
2,47,17593.14,5,10,1
2,65,0.0,8,17,2
1,71,1104.85,1,17,3
1,35,2008.81,1,15,3
2,29,1104.85,1,15,3
2,32,994.36,5,4,0
2,36,321.41,1,17,3
2,72,7819.17,7,27,2
1,43,78191.74,7,27,1
1,42,5624.47,5,21,4
2,39,3394.08,3,21,0
2,34,1857.05,6,21,0
1,42,4955.4,7,27,4
1,61,0.0,4,1,3
2,51,15324.22,3,1,2
2,49,0.0,2,18,3
1,35,2843.72,5,30,0
1,45,0.0,7,12,4
2,29,1137.49,5,30,0
1,34,1137.49,4,30,0
2,57,150.26,2,6,3
1,63,1101.87,2,6,3
2,41,0.0,7,6,4
1,43,8424.18,5,6,2
2,38,24901.86,7,16,1
1,41,3831.06,7,16,4
1,42,1650.0,5,3,2
1,58,11636.83,7,11,1
1,34,2059.03,5,4,4
2,22,0.0,6,31,0
1,49,2490.19,8,31,4
2,54,1075.14,5,7,2
2,51,1075.14,7,7,2
2,62,1883.05,5,27,2
1,37,0.0,7,27,4
1,68,1101.87,1,2,3
1,35,3420.89,7,11,4
1,29,1903.23,5,19,0
2,26,2003.4,5,19,0
2,36,3500.0,7,8,4
1,46,1663.0,5,2,2
2,34,1685.0,5,2,0
2,66,1300.0,5,2,2
1,64,0.0,1,2,3
1,39,0.0,5,7,0
2,41,0.0,3,7,3
1,30,3791.62,7,1,4
2,50,2843.72,7,1,2
1,46,1915.53,5,31,0
1,48,3000.0,2,12,3
2,47,1500.0,2,12,3
2,67,3394.08,8,7,2
2,43,4363.81,7,7,4
1,35,2500.0,5,3,4
2,28,15166.49,7,1,1
1,29,17062.3,7,1,1
2,66,1075.14,2,7,3
1,49,1500.0,2,3,3
1,41,2000.0,5,3,2
1,51,6635.34,5,30,2
2,48,2369.76,5,30,0
2,57,14366.46,7,1,1
1,40,0.0,4,5,2
1,61,0.0,6,27,2
1,34,0.0,8,1,4
2,32,2424.34,7,1,4
2,42,21070.8,7,16,1
2,61,0.0,4,6,3
2,29,1178.05,5,31,0
1,52,0.0,7,20,4
2,69,0.0,2,20,3
2,33,1500.0,5,3,0
2,54,0.0,5,8,2
1,62,600.0,5,8,2
2,30,0.0,7,11,0
2,52,4886.98,7,11,2
1,38,3005.1,1,19,3
2,31,1081.84,1,19,3
2,27,3005.1,6,3,4
1,34,0.0,3,15,0
2,30,1104.85,8,15,4
1,57,3420.89,7,1,2
2,53,2932.19,7,1,2
2,25,0.0,4,13,0
1,25,2000.0,3,13,0
1,55,10667.09,7,22,1
2,51,8727.62,7,22,4
2,26,1803.06,7,8,4
1,30,3505.95,7,8,4
2,53,0.0,4,9,3
1,57,0.0,3,9,3
2,23,2008.81,6,9,0
2,55,244.35,2,25,3
1,21,1101.87,5,8,0
2,28,1700.0,7,6,4
1,71,2909.21,5,20,2
2,69,1648.55,7,20,2
2,24,0.0,4,6,0
2,74,3160.62,5,30,3
1,30,1563.83,5,23,0
2,26,1466.1,5,23,0
1,29,4000.0,7,8,4
2,47,5818.41,7,11,2
1,53,6788.15,7,11,2
1,20,1260.66,5,25,0
1,42,2230.39,2,25,3
2,50,0.0,7,5,2
2,77,0.0,2,5,3
2,44,1723.97,5,27,0
2,58,1454.6,4,21,3
2,33,0.0,7,21,0
1,57,1066.71,2,21,3
2,38,3225.41,7,21,4
2,26,1124.01,2,14,0
1,28,0.0,4,14,0
2,28,838.04,3,31,0
1,50,28828.69,7,16,1
2,47,28876.58,7,16,1
1,55,0.0,3,3,3
1,47,0.0,5,3,2
2,38,3000.0,3,19,0
1,42,0.0,5,19,0
1,25,0.0,8,11,4
2,27,0.0,6,11,0
2,60,6841.78,5,11,2
1,31,1551.58,6,26,0
2,29,1454.6,7,26,0
2,35,2843.72,7,18,4
1,64,10152.3,7,20,1
2,36,8140.99,7,20,4
1,44,1635.28,4,3,2
2,63,0.0,5,24,3
2,24,0.0,5,23,0
1,62,2932.19,5,23,2
2,59,0.0,7,2,2
1,66,8727.62,5,11,2
2,21,0.0,5,11,0
2,61,6303.28,5,11,2
2,29,2327.37,7,11,4
2,59,14366.46,7,11,1
1,32,5300.0,7,8,4
2,31,1700.0,5,8,0
1,65,27775.15,7,1,1
2,38,0.0,7,9,4
1,52,0.0,2,28,3
2,50,363.65,2,28,3
2,53,0.0,1,9,3
1,56,0.0,1,9,3
1,31,0.0,1,9,3
2,34,0.0,5,20,0
2,36,0.0,5,2,0
2,38,14366.46,7,22,4
1,37,9577.64,7,22,4
2,48,1319.49,2,14,3
2,45,1514.96,2,14,3
2,61,0.0,5,29,3
1,30,1454.6,7,28,4
2,35,1745.52,5,28,0
1,48,1400.0,3,4,3
1,31,0.0,7,22,4
1,61,16760.87,7,22,1
2,33,2269.18,5,1,0
2,28,0.0,7,28,0
2,54,1600.06,5,28,2
2,69,5746.58,7,16,2
2,55,2843.72,7,24,2
2,54,1402.38,5,4,2
1,51,1803.06,3,4,3
2,78,0.0,2,6,3
2,80,0.0,7,5,2
2,38,0.0,5,10,0
1,70,1100.0,2,12,3
1,40,500.0,2,12,3
2,50,0.0,2,12,3
2,18,0.0,3,9,0
1,55,3214.09,3,9,3
2,41,1104.85,2,9,3
2,61,1155.07,1,9,3
2,34,1585.73,6,6,0
2,34,0.0,6,6,0
2,21,0.0,4,14,0
1,28,1502.55,3,12,0
2,18,1252.13,5,12,0
1,40,0.0,5,15,0
2,32,0.0,2,15,0
2,22,0.0,5,30,0
1,26,1075.14,3,21,0
2,33,1075.14,5,21,0
2,61,1104.85,8,15,2
2,30,3602.04,5,16,0
2,63,18863.32,7,16,1
2,52,0.0,8,13,4
1,24,0.0,4,13,0
2,27,0.0,8,13,4
1,51,0.0,2,13,3
1,35,3033.3,4,18,0
2,32,0.0,6,18,0
1,23,0.0,2,32,0
2,37,1502.55,5,32,0
1,51,0.0,5,21,2
1,43,4848.68,7,10,4
2,37,6788.15,7,10,4
1,36,14546.04,7,22,1
2,34,14546.04,7,22,4
1,29,0.0,7,13,4
1,61,1200.0,5,13,2
1,36,0.0,3,25,0
1,50,14000.0,7,30,1
2,22,0.0,2,30,0
2,20,0.0,2,30,0
2,51,242.43,5,7,2
1,52,1115.2,5,7,2
1,21,0.0,4,10,0
2,52,0.0,6,30,0
1,58,0.0,6,30,2
2,46,1368.36,5,7,2
1,54,0.0,4,7,2
2,32,1300.0,5,8,0
1,35,4600.0,6,8,4
2,69,7757.89,7,18,2
2,48,3909.59,7,11,2
1,34,0.0,5,11,0
2,80,1172.88,2,11,3
1,59,2932.19,7,11,2
1,32,1915.53,5,1,4
2,33,1053.54,5,1,0
1,27,0.0,8,14,4
2,23,366.52,2,14,0
2,27,1600.0,6,8,0
1,66,0.0,8,7,2
2,32,1146.23,2,7,3
1,37,0.0,4,7,0
1,26,1270.62,5,21,0
1,60,146.61,3,21,3
2,68,1075.14,2,21,3
1,24,244.35,4,21,0
1,25,0.0,6,5,4
2,50,5403.06,7,27,4
1,32,1585.73,5,21,0
1,34,8057.2,7,1,4
1,53,11636.83,5,33,2
2,28,126.07,5,12,0
1,33,0.0,4,17,0
2,72,1187.54,5,17,3
2,29,0.0,7,17,0
1,76,2996.7,7,17,2
1,40,2008.81,2,15,3
2,37,1104.85,4,15,0
2,24,1104.85,7,4,4
2,52,4108.01,2,4,3
2,33,1104.85,7,4,4
2,71,3037.66,7,27,2
1,68,4162.54,7,27,2
2,33,242.43,5,33,0
1,59,11636.83,3,33,2
1,33,5818.41,6,33,4
1,36,1454.6,7,11,4
2,71,1075.14,1,14,3
2,49,0.0,7,18,0
1,31,2369.76,6,18,4
1,59,7393.66,7,18,1
2,39,0.0,3,29,0
1,22,0.0,5,29,0
2,67,9773.97,7,27,2
1,24,0.0,2,23,0
2,49,1197.31,1,23,3
1,35,17455.24,7,1,1
2,69,3000.0,7,8,2
2,30,3500.0,7,8,4
1,36,4597.27,7,18,4
2,36,4788.82,7,18,4
2,43,0.0,6,20,0
1,20,1066.71,5,20,0
2,54,0.0,3,21,3
1,18,0.0,4,21,0
1,52,8524.1,7,16,1
1,20,484.87,6,1,4
2,80,7757.89,2,1,3
1,54,2424.34,5,1,2
2,29,1300.0,5,12,0
1,27,9577.64,7,1,4
2,66,21070.8,5,1,1
2,61,0.0,7,25,2
1,60,1954.79,3,25,3
1,46,13408.69,8,1,1
1,47,0.0,7,30,4
2,80,23273.66,4,22,1
1,60,0.0,2,12,3
2,37,0.0,6,12,0
2,27,2909.21,6,1,4
1,39,1202.04,3,19,0
2,54,1702.89,3,19,3
1,63,2003.4,1,19,3
2,27,1101.87,5,19,0
2,24,957.76,6,1,0
2,56,35054.15,7,16,1
2,23,7470.56,7,16,4
1,30,1722.25,5,14,0
2,32,1090.19,5,6,0
1,39,1090.19,2,6,3
1,41,1090.19,2,6,3
1,46,212.37,2,25,3
1,28,0.0,3,1,0
1,37,2873.29,5,1,2
2,28,1053.54,6,1,0
1,37,10751.36,7,27,4
2,36,9773.97,7,27,4
1,41,1939.47,4,25,0
2,47,363.65,2,25,3
2,32,4549.95,7,22,4
1,34,4739.53,7,22,4
2,43,150.0,5,2,2
1,24,1100.0,4,2,0
1,70,1100.0,2,2,3
1,22,0.0,5,4,0
2,49,1090.19,2,4,3
1,67,2303.91,2,19,3
1,64,15515.77,7,22,1
2,63,11636.83,5,22,2
2,63,7369.99,7,29,2
1,61,5333.55,7,29,2
2,34,4886.98,7,11,4
1,36,5864.38,5,11,4
2,37,1270.62,5,1,0
2,50,1260.66,2,7,3
2,30,1551.58,5,7,0
1,41,1357.63,2,7,3
2,35,0.0,7,28,0
1,21,0.0,4,25,0
2,20,244.35,5,25,0
2,21,1066.71,5,33,0
1,35,15450.86,7,18,1
2,29,18105.0,7,18,4
2,57,0.0,1,21,3
1,59,0.0,1,21,3
1,29,1421.86,4,18,0
2,27,0.0,4,18,0
2,28,469.15,5,25,0
2,26,1563.83,7,5,4
1,56,4496.02,7,5,2
1,58,2443.49,5,5,2
2,77,1104.85,1,9,3
1,48,0.0,2,9,3
2,54,2873.29,7,30,2
1,36,1436.65,6,30,0
2,50,1000.0,5,12,2
1,26,0.0,5,12,0
1,56,2200.0,5,12,2
2,34,10426.96,7,1,4
2,34,2800.0,7,3,4
2,40,2932.19,7,27,4
1,31,7819.17,6,27,4
1,28,1163.68,5,26,0
1,44,3323.15,5,27,0
2,42,1954.79,3,27,0
2,20,1759.31,5,27,0
2,63,2900.0,5,3,2
1,68,2133.42,7,29,2
1,67,7717.52,3,11,2
2,45,0.0,5,11,0
1,26,1954.79,6,11,4
2,40,0.0,6,27,0
1,57,0.0,4,27,3
1,31,2303.91,7,32,4
2,27,701.19,5,32,0
1,46,4886.98,6,11,2
2,59,0.0,8,11,2
1,51,14660.95,7,11,1
1,35,0.0,6,13,4
2,28,0.0,5,13,0
2,79,0.0,7,27,2
2,36,4500.0,7,8,4
2,69,0.0,1,13,3
2,20,0.0,1,13,0
2,62,14366.46,7,1,1
2,56,0.0,5,1,2
1,48,8796.57,7,27,4
1,54,0.0,2,28,3
2,53,1454.6,2,28,3
1,38,2085.39,6,30,4
1,33,1232.28,3,30,0
2,23,3650.38,6,30,0
2,57,0.0,7,10,2
2,32,0.0,6,10,0
2,70,1200.0,3,4,3
1,80,1100.0,1,4,3
1,27,3128.09,6,18,4
1,18,0.0,8,20,4
1,23,0.0,4,13,0
1,35,10535.4,7,24,4
2,32,11374.87,7,1,4
1,42,0.0,1,32,3
2,48,8619.87,7,20,4
1,53,4214.16,7,20,4
2,40,2442.3,2,16,3
1,57,2511.01,5,15,2
1,25,1090.19,4,23,0
2,33,842.42,2,23,0
2,38,5308.27,7,30,4
2,20,0.0,4,10,0
2,40,1189.3,5,10,0
1,22,1090.19,4,10,0
1,52,0.0,1,9,3
2,43,1104.85,1,9,3
2,67,1163.68,1,33,3
2,37,1066.71,5,9,0
1,42,14788.47,5,9,1
1,38,8630.65,7,20,4
2,68,7583.24,7,27,2
2,63,1075.14,2,14,3
1,26,1189.3,5,6,0
1,48,18005.96,7,30,1
1,37,1200.0,5,32,0
2,32,300.0,4,32,0
2,35,0.0,1,1,3
2,71,0.0,7,1,2
2,23,0.0,7,25,0
1,61,0.0,8,19,2
1,27,6704.35,7,20,4
2,26,4788.82,7,20,4
2,71,5709.69,5,3,2
1,68,2804.76,2,3,3
1,34,1939.47,5,29,0
2,25,0.0,4,29,0
1,34,1486.62,5,3,4
1,42,2443.49,2,21,3
1,18,1759.31,5,21,0
2,25,1172.88,7,7,4
2,52,1075.14,8,7,2
2,75,1075.14,1,7,3
2,34,1466.1,5,3,0
2,58,0.0,7,14,2
2,74,6788.15,7,1,2
1,76,1200.0,8,32,2
1,34,1857.05,5,25,0
2,30,0.0,4,25,0
2,40,0.0,6,15,0
1,46,13867.22,7,20,1
2,44,10861.04,7,20,4
2,66,4848.68,7,22,2
2,26,626.51,2,25,0
1,25,586.44,2,25,0
2,56,0.0,3,3,3
1,59,0.0,5,3,2
1,46,0.0,2,25,3
2,56,21801.83,7,27,1
1,45,6445.76,5,27,4
2,29,4788.82,6,20,4
2,30,366.52,5,3,0
1,37,10900.91,7,1,1
1,47,18958.11,7,1,1
2,47,18101.74,7,16,1
1,49,17527.08,7,16,1
2,56,17239.75,7,16,1
1,31,2259.91,5,9,4
1,74,0.0,2,12,3
2,34,0.0,6,2,0
2,60,3005.1,5,2,2
1,42,6144.7,7,27,4
2,34,2327.37,7,33,0
1,35,1149.32,4,30,0
2,28,5746.58,7,22,4
1,46,10570.12,7,20,4
2,43,6012.36,8,20,4
2,20,969.74,8,20,4
1,63,4848.68,7,21,2
2,42,2424.34,7,21,4
1,65,0.0,5,21,2
1,60,8531.15,7,1,1
1,51,2541.23,6,23,2
1,20,0.0,4,23,0
1,66,12020.4,7,19,1
2,62,3505.95,5,19,2
2,35,5818.41,7,22,4
1,36,21334.19,7,22,1
1,46,7757.89,7,33,4
1,31,0.0,2,28,0
2,29,1163.68,5,28,0
1,50,0.0,4,26,0
2,45,242.43,4,26,0
1,63,1090.19,1,12,3
2,49,0.0,7,6,2
2,51,3064.84,5,30,2
1,46,4309.94,5,30,4
1,26,0.0,4,30,0
1,48,10000.0,5,19,2
2,29,250.0,5,4,0
1,32,1900.0,5,4,4
2,23,1066.71,5,12,0
1,28,2424.34,5,12,0
1,38,9600.38,7,20,4
2,76,1053.54,3,14,3
1,78,957.76,1,14,3
1,45,12133.19,7,30,4
1,50,1149.14,5,14,2
2,48,436.38,5,14,2
1,45,0.0,2,14,3
2,37,0.0,2,14,3
2,51,1066.71,5,14,2
1,55,2133.42,5,14,2
2,35,4006.8,7,19,4
1,65,6010.2,3,19,2
1,33,2909.21,5,14,4
1,57,0.0,8,14,2
1,30,4800.0,7,6,4
2,24,4600.0,7,6,4
1,44,150.26,6,5,2
2,47,0.0,7,25,0
1,51,0.0,7,25,4
1,61,20853.92,7,1,1
2,42,0.0,4,9,3
1,47,1377.34,2,9,3
2,22,0.0,7,10,0
2,23,1090.19,5,10,0
1,72,7757.89,6,22,2
2,58,6788.15,5,22,2
1,57,1104.85,3,4,3
2,57,0.0,8,4,2
1,43,7819.17,7,27,4
1,30,0.0,5,3,0
2,34,0.0,6,3,0
2,26,0.0,7,13,0
2,25,0.0,6,13,0
1,46,1101.87,1,13,3
2,64,8619.87,7,22,2
1,26,3297.1,6,10,4
2,44,4739.53,7,1,2
2,78,0.0,1,1,3
2,40,0.0,3,1,3
1,19,0.0,2,1,0
1,58,1200.0,2,6,3
2,55,250.0,2,6,3
2,77,4788.82,2,1,3
2,36,4788.82,7,29,4
1,36,8619.87,7,29,4
2,40,3000.0,7,13,4
2,65,3085.91,3,30,3
1,68,2629.06,4,30,2
1,30,1205.29,7,15,4
1,31,1607.05,7,9,4
1,67,29385.07,7,1,1
2,62,11374.87,7,16,1
1,65,7488.45,7,16,1
2,28,9005.1,7,16,4
1,22,0.0,6,23,0
2,49,0.0,2,23,3
1,45,7183.23,7,16,4
2,40,6225.46,7,16,4
2,61,4363.81,7,22,2
2,28,1115.2,5,31,0
2,32,14546.04,7,1,1
1,43,0.0,7,17,4
2,26,1450.0,4,6,0
1,24,1900.0,5,6,0
1,69,1436.65,2,31,3
2,40,3685.0,7,33,4
2,34,0.0,7,33,0
1,32,5818.41,7,22,4
2,51,37916.22,7,16,1
1,56,25214.29,7,16,1
1,22,1212.17,5,3,0
1,69,31472.17,7,10,1
1,40,2052.53,7,10,4
2,38,0.0,5,10,0
2,50,0.0,8,13,4
2,67,0.0,1,13,3
1,34,3270.56,6,6,4
1,35,10958.01,7,20,4
2,30,10958.01,7,20,4
1,30,1163.68,3,33,0
1,22,0.0,3,33,0
2,44,6788.15,7,1,2
1,29,2541.23,5,3,4
2,48,5818.41,4,22,2
1,38,17239.75,7,24,1
2,26,0.0,4,24,0
1,50,6026.43,3,15,2
2,50,175.77,3,15,3
2,59,287.33,2,31,3
2,53,0.0,3,10,3
1,55,0.0,2,10,3
2,25,0.0,5,25,0
1,56,1820.0,3,32,3
2,38,2424.34,5,26,0
2,36,1745.52,2,26,0
2,61,0.0,7,22,2
1,58,0.0,7,22,2
2,45,0.0,5,26,0
1,42,7183.23,5,26,4
1,27,2230.39,5,3,4
2,36,6635.34,7,1,4
2,48,1808.72,4,21,3
2,19,0.0,3,21,0
2,50,5524.23,7,3,2
2,26,2511.01,6,3,0
2,53,0.0,5,19,3
2,31,2000.0,6,8,0
2,59,143.66,2,31,3
1,42,17062.3,7,24,1
2,50,1661.57,5,23,2
1,34,1172.88,3,23,0
1,19,1172.88,2,23,0
1,50,13408.69,4,1,1
1,46,14218.58,7,18,1
1,68,0.0,2,2,3
1,40,5818.41,7,20,4
2,56,10667.09,7,27,2
2,49,9697.36,7,27,4
2,24,0.0,8,10,4
1,66,1004.4,2,17,3
2,56,602.64,3,17,3
2,46,3714.11,7,27,4
2,21,3420.89,6,27,0
1,46,5864.38,5,27,2
2,62,1915.53,5,26,2
2,28,1053.54,7,26,0
2,67,1915.53,5,26,3
2,52,143.66,2,31,3
2,75,3270.56,2,27,3
1,53,15857.28,4,27,2
2,31,5022.02,7,17,4
2,45,0.0,8,29,4
2,20,921.25,8,29,0
1,46,6012.36,7,29,4
2,27,145.46,5,25,0
1,31,1163.68,5,25,0
1,38,11636.83,7,33,4
1,55,1707.49,5,4,2
2,59,0.0,7,20,2
1,40,0.0,4,3,2
1,31,0.0,6,3,4
2,31,0.0,6,3,0
1,29,150.0,5,6,0
2,64,4500.0,2,6,3
1,29,3000.0,7,6,4
2,25,0.0,5,18,0
1,40,1000.0,5,4,2
2,36,1100.0,5,4,0
1,65,0.0,4,6,3
2,66,0.0,4,6,3
2,31,1939.47,7,33,0
1,31,12606.57,7,33,4
2,29,903.96,7,3,4
1,33,6026.43,7,3,4
1,36,0.0,6,13,4
2,61,1101.87,2,12,3
2,34,0.0,4,12,0
2,37,753.3,5,9,0
1,40,1958.59,5,9,2
2,44,1288.4,5,27,0
1,61,12884.04,7,27,1
2,34,3964.32,7,27,4
1,34,11728.76,8,27,4
1,40,0.0,7,29,4
2,28,2873.29,5,1,0
1,33,1500.0,4,12,0
1,23,1101.87,4,13,0
2,42,1477.51,2,13,3
1,18,400.68,2,12,0
2,32,460.78,2,12,3
2,46,776.32,2,12,3
2,40,0.0,5,21,0
2,79,11374.87,5,1,2
1,39,2133.42,4,7,2
2,34,0.0,8,7,4
1,22,0.0,7,26,0
1,77,3200.13,7,26,2
2,29,0.0,6,26,0
2,38,1300.0,5,15,0
2,25,9290.31,7,20,4
1,26,1532.42,7,20,4
1,48,0.0,4,12,2
1,23,2180.38,4,12,0
1,72,2180.38,8,12,2
1,21,2180.38,4,12,0
1,21,0.0,1,12,0
1,72,10535.4,7,22,1
2,65,1915.53,7,22,2
1,31,792.86,6,10,4
2,50,396.43,5,10,2
2,33,1104.85,5,9,0
1,33,1104.85,5,9,0
1,20,0.0,8,6,4
1,46,0.0,8,6,4
2,70,0.0,8,6,2
2,45,0.0,8,6,4
2,44,0.0,2,3,3
1,72,1075.14,8,25,2
2,70,1075.14,2,25,3
1,76,8727.62,7,1,1
1,37,2909.21,7,3,4
1,51,8531.15,7,18,4
2,51,0.0,7,18,2
2,47,4788.82,7,33,4
2,75,1340.87,2,33,3
1,41,2428.15,5,3,2
2,67,11636.83,2,20,3
2,76,1090.19,2,4,3
2,55,0.0,2,16,3
2,56,9600.38,7,16,2
2,64,3128.09,7,18,2
2,61,3128.09,7,18,2
1,25,1516.65,5,18,0
2,56,1042.7,2,18,3
1,57,4739.53,5,18,2
2,34,1456.32,7,26,0
2,43,7183.23,7,1,4
2,45,2477.7,5,3,2
1,49,1982.16,5,3,2
1,25,2003.4,5,12,0
2,25,130.22,5,12,0
1,34,0.0,7,4,4
2,60,0.0,1,4,3
1,60,1506.61,1,4,3
1,29,1745.52,5,21,0
1,42,1954.79,5,21,0
2,77,1101.87,2,4,3
1,43,4309.94,5,31,4
2,29,2618.29,7,33,0
1,27,1700.0,4,3,0
1,35,3064.84,5,1,4
1,65,12322.77,7,27,1
2,50,14218.58,5,27,2
2,62,13576.3,7,22,1
1,66,21334.19,7,22,1
2,40,293.22,5,21,0
1,40,7109.29,7,1,4
1,40,0.0,5,6,2
2,33,1783.94,7,6,4
1,31,2052.53,5,23,0
2,29,3317.67,7,1,4
2,41,0.0,8,30,4
1,27,0.0,8,30,4
1,34,5008.5,7,19,4
2,24,0.0,6,19,0
1,38,1819.75,6,31,0
1,39,2107.08,2,26,0
2,35,1245.09,2,26,0
2,25,4788.82,7,12,4
2,30,3606.12,7,2,4
2,51,1903.23,3,2,3
1,57,0.0,2,2,3
2,30,0.0,5,15,0
2,51,1270.62,5,7,2
2,24,1357.63,5,25,0
1,26,1648.55,5,25,0
1,31,0.0,8,1,4
2,30,3536.17,7,27,4
1,55,11876.11,7,27,1
1,33,2873.29,6,12,4
2,28,1149.32,5,12,0
1,76,1202.04,5,13,2
2,72,0.0,4,13,3
1,40,1000.0,2,9,3
2,48,300.0,2,9,3
2,33,0.0,7,28,0
1,32,1939.47,5,28,0
2,77,1104.85,5,3,3
2,55,1104.85,5,3,2
1,41,4955.4,7,27,4
2,47,6937.56,7,27,4
1,47,0.0,6,30,0
2,35,1212.17,5,33,0
2,42,20142.73,7,16,1
1,46,20074.73,7,16,1
2,54,19155.28,7,1,1
1,45,21502.73,7,27,1
2,34,1143.55,5,25,0
1,36,1514.96,2,25,0
1,40,0.0,6,2,4
2,52,0.0,3,6,3
1,49,1101.87,2,6,3
2,24,851.45,6,4,0
1,56,4507.65,7,4,2
2,41,2103.57,7,4,4
1,30,0.0,5,31,0
1,64,0.0,5,31,2
1,41,0.0,7,25,4
2,65,7662.11,7,22,2
2,46,3831.06,7,22,4
1,62,991.08,3,3,3
2,45,0.0,6,10,0
1,48,150.0,5,6,2
2,30,150.0,3,6,0
2,49,1100.0,2,6,3
1,50,0.0,3,32,3
1,39,2909.21,7,33,4
2,41,4848.68,7,33,4
1,29,4788.82,6,1,4
2,78,1104.85,3,15,3
1,62,1104.85,3,15,3
1,50,0.0,4,15,2
2,22,0.0,2,12,0
1,19,3500.0,4,12,0
1,40,1745.52,5,7,2
2,48,1357.63,2,7,3
1,62,0.0,7,26,2
2,57,0.0,7,26,2
2,48,17239.75,7,16,1
2,35,21070.8,5,16,1
1,51,22028.57,7,16,1
1,30,17239.75,7,16,1
1,44,2443.49,4,3,2
2,50,1954.79,4,3,3
2,32,0.0,5,5,0
1,67,2973.24,2,10,3
2,44,2477.7,7,10,4
1,42,2477.7,6,10,4
1,51,38310.55,7,1,1
1,53,3006.18,2,1,3
2,27,3394.08,7,1,4
1,38,0.0,7,31,4
2,43,287.33,5,31,0
1,33,5687.43,7,1,4
1,53,146.61,1,25,3
1,52,1104.85,8,12,4
2,38,0.0,2,12,3
1,76,4017.62,5,15,2
2,44,0.0,5,28,0
2,19,0.0,6,28,0
2,56,0.0,8,14,2
1,65,0.0,7,1,2
2,29,0.0,6,23,0
1,30,1883.05,7,23,4
1,33,2400.0,3,2,2
1,37,4586.0,5,2,2
2,59,2504.25,2,19,3
1,54,6635.34,7,1,1
2,80,0.0,3,1,3
2,54,0.0,3,6,3
1,56,2443.49,8,6,2
1,44,2932.19,3,21,2
2,47,1563.83,6,21,0
2,28,1532.42,5,30,0
1,30,4980.37,7,30,4
1,45,3964.32,5,5,2
1,63,0.0,8,3,2
1,44,6895.9,7,1,4
1,47,1759.31,6,26,4
2,44,0.0,7,26,0
1,53,14218.58,7,1,1
1,41,0.0,7,28,4
2,50,2443.49,7,20,4
2,41,1532.42,5,30,0
1,48,6033.91,5,30,2
1,35,0.0,4,25,0
1,35,2693.57,7,2,4
2,28,5008.5,7,2,4
1,65,15166.49,7,18,1
2,59,9005.1,7,18,2
2,26,484.87,5,26,0
1,30,2909.21,3,26,0
1,80,0.0,5,5,2
2,48,7819.17,7,11,2
1,34,2800.0,7,8,4
2,32,800.0,5,8,0
2,29,2909.21,6,1,4
2,33,4309.94,7,18,4
1,35,2825.4,5,18,0
2,24,0.0,6,3,0
2,20,0.0,6,3,0
2,32,0.0,1,3,3
1,25,1357.63,4,7,0
2,23,145.46,3,7,0
2,60,0.0,7,12,2
1,67,1104.85,2,9,3
1,71,0.0,2,5,3
2,40,6350.97,7,18,4
1,43,6635.34,7,18,4
2,22,4265.57,6,18,0
1,54,0.0,2,7,3
2,46,2133.42,2,7,3
1,44,0.0,5,21,0
1,28,0.0,8,23,4
2,22,0.0,2,23,0
2,40,0.0,2,23,3
1,23,2400.0,3,4,0
2,24,600.0,5,4,0
2,39,15638.35,7,27,4
1,43,4886.98,5,27,4
1,20,2394.41,6,1,4
1,50,33521.73,7,1,1
2,70,4848.68,2,22,3
2,25,8619.87,7,1,4
2,54,0.0,5,1,2
1,34,1200.0,1,13,3
2,37,0.0,8,13,4
2,35,1075.14,5,25,0
1,34,0.0,8,25,4
2,40,1066.71,2,12,3
2,44,14546.04,7,22,1
1,39,2203.74,5,13,4
1,33,11493.17,7,20,4
2,25,0.0,5,20,0
1,67,2209.69,2,9,3
2,43,5022.02,7,9,4
1,37,2209.69,5,9,4
2,44,1486.62,7,6,4
1,32,2909.21,6,21,4
2,39,4363.81,6,21,4
2,58,1172.88,2,21,3
1,63,244.35,2,21,3
1,51,1104.85,5,9,2
2,40,0.0,7,9,4
2,25,8151.99,7,16,4
1,57,24171.59,7,16,1
2,52,14787.33,7,16,1
2,26,1958.59,6,17,0
1,29,1406.17,6,17,4
1,72,1066.71,2,33,3
1,23,0.0,5,33,0
2,63,2209.69,7,15,2
2,62,5022.02,8,15,2
2,67,6704.35,7,1,2
